n(G)	e(G)	a(G)	max(e)	min(a)	max(a)
33	58	27	93	17	29
33	60	27	93	17	29
33	60	27	93	17	29
33	61	27	93	17	29
33	58	28	93	17	29
33	59	28	93	17	29
33	61	28	93	17	29
33	62	28	93	17	29
33	62	28	93	17	29
33	62	28	93	17	29
33	63	28	93	17	29
33	63	28	93	17	29
33	63	28	93	17	29
33	63	28	93	17	29
33	63	28	93	17	29
33	63	28	93	17	29
33	64	28	93	17	29
33	64	28	93	17	29
33	64	28	93	17	29
33	64	28	93	17	29
33	64	28	93	17	29
33	65	28	93	17	29
33	65	28	93	17	29
33	65	28	93	17	29
33	65	28	93	17	29
33	66	28	93	17	29
33	67	28	93	17	29
33	61	29	93	17	29
33	62	29	93	17	29
33	63	29	93	17	29
33	63	29	93	17	29
33	63	29	93	17	29
33	63	29	93	17	29
33	64	29	93	17	29
33	65	29	93	17	29
33	65	29	93	17	29
33	65	29	93	17	29
33	65	29	93	17	29
33	66	29	93	17	29
33	66	29	93	17	29
33	66	29	93	17	29
33	66	29	93	17	29
33	67	29	93	17	29
33	67	29	93	17	29
33	67	29	93	17	29
33	67	29	93	17	29
33	67	29	93	17	29
33	67	29	93	17	29
33	67	29	93	17	29
33	67	29	93	17	29
33	67	29	93	17	29
33	67	29	93	17	29
33	67	29	93	17	29
33	67	29	93	17	29
34	52	18	96	18	33
34	42	19	96	18	33
34	48	19	96	18	33
34	40	20	96	18	33
34	36	21	96	18	33
34	43	21	96	18	33
34	47	21	96	18	33
34	43	22	96	18	33
34	22	23	96	18	33
34	26	23	96	18	33
34	43	23	96	18	33
34	44	23	96	18	33
34	44	23	96	18	33
34	45	23	96	18	33
34	52	23	96	18	33
34	55	23	96	18	33
34	59	23	96	18	33
34	43	24	96	18	33
34	44	24	96	18	33
34	45	24	96	18	33
34	47	24	96	18	33
34	47	25	96	18	33
34	51	26	96	18	33
34	56	26	96	18	33
34	56	26	96	18	33
34	62	26	96	18	33
34	64	26	96	18	33
34	15	27	96	18	33
34	48	27	96	18	33
34	50	27	96	18	33
34	55	27	96	18	33
34	56	27	96	18	33
34	57	27	96	18	33
34	61	27	96	18	33
34	61	27	96	18	33
34	63	27	96	18	33
34	65	27	96	18	33
34	53	28	96	18	33
34	53	28	96	18	33
34	54	28	96	18	33
34	58	28	96	18	33
34	63	28	96	18	33
34	64	28	96	18	33
34	65	28	96	18	33
34	66	28	96	18	33
34	62	29	96	18	33
34	62	29	96	18	33
34	62	29	96	18	33
34	62	29	96	18	33
34	62	29	96	18	33
34	63	29	96	18	33
34	63	29	96	18	33
34	63	29	96	18	33
34	64	29	96	18	33
34	64	29	96	18	33
34	64	29	96	18	33
34	64	29	96	18	33
34	64	29	96	18	33
34	65	29	96	18	33
34	66	29	96	18	33
34	66	29	96	18	33
34	66	29	96	18	33
34	66	29	96	18	33
34	67	29	96	18	33
34	69	29	96	18	33
34	4	30	96	18	33
34	5	30	96	18	33
34	66	30	96	18	33
34	67	30	96	18	33
34	67	30	96	18	33
34	67	30	96	18	33
34	67	30	96	18	33
34	67	30	96	18	33
34	67	30	96	18	33
34	67	30	96	18	33
34	67	30	96	18	33
34	68	30	96	18	33
34	68	30	96	18	33
34	68	30	96	18	33
34	68	30	96	18	33
34	68	30	96	18	33
34	68	30	96	18	33
34	68	30	96	18	33
34	68	30	96	18	33
34	68	30	96	18	33
34	68	30	96	18	33
34	69	30	96	18	33
34	69	30	96	18	33
34	69	30	96	18	33
34	69	30	96	18	33
34	69	30	96	18	33
34	69	30	96	18	33
34	69	30	96	18	33
34	69	30	96	18	33
34	69	30	96	18	33
34	69	30	96	18	33
34	69	30	96	18	33
34	69	30	96	18	33
34	69	30	96	18	33
34	1	33	96	18	33
35	50	17	99	17	31
35	45	18	99	17	31
35	49	18	99	17	31
35	43	19	99	17	31
35	57	19	99	17	31
35	37	20	99	17	31
35	42	20	99	17	31
35	43	20	99	17	31
35	43	20	99	17	31
35	48	20	99	17	31
35	49	20	99	17	31
35	32	21	99	17	31
35	41	21	99	17	31
35	47	21	99	17	31
35	47	21	99	17	31
35	47	21	99	17	31
35	48	21	99	17	31
35	27	22	99	17	31
35	48	22	99	17	31
35	27	24	99	17	31
35	60	24	99	17	31
35	42	25	99	17	31
35	46	25	99	17	31
35	49	25	99	17	31
35	51	25	99	17	31
35	60	25	99	17	31
35	54	26	99	17	31
35	58	26	99	17	31
35	52	27	99	17	31
35	55	27	99	17	31
35	57	27	99	17	31
35	60	27	99	17	31
35	61	27	99	17	31
35	66	27	99	17	31
35	69	27	99	17	31
35	58	28	99	17	31
35	60	28	99	17	31
35	62	28	99	17	31
35	63	28	99	17	31
35	57	29	99	17	31
35	63	29	99	17	31
35	63	29	99	17	31
35	64	29	99	17	31
35	64	29	99	17	31
35	66	29	99	17	31
35	66	29	99	17	31
35	66	29	99	17	31
35	57	30	99	17	31
35	59	30	99	17	31
35	60	30	99	17	31
35	61	30	99	17	31
35	62	30	99	17	31
35	62	30	99	17	31
35	63	30	99	17	31
35	64	30	99	17	31
35	64	30	99	17	31
35	66	30	99	17	31
35	66	30	99	17	31
35	66	30	99	17	31
35	66	30	99	17	31
35	67	30	99	17	31
35	67	30	99	17	31
35	67	30	99	17	31
35	67	30	99	17	31
35	68	30	99	17	31
35	68	30	99	17	31
35	68	30	99	17	31
35	69	30	99	17	31
35	69	30	99	17	31
35	69	30	99	17	31
35	71	30	99	17	31
35	65	31	99	17	31
35	68	31	99	17	31
35	69	31	99	17	31
35	69	31	99	17	31
35	69	31	99	17	31
35	69	31	99	17	31
35	69	31	99	17	31
35	69	31	99	17	31
35	69	31	99	17	31
35	69	31	99	17	31
35	70	31	99	17	31
35	70	31	99	17	31
35	70	31	99	17	31
35	70	31	99	17	31
35	70	31	99	17	31
35	70	31	99	17	31
35	70	31	99	17	31
35	71	31	99	17	31
35	71	31	99	17	31
35	71	31	99	17	31
35	71	31	99	17	31
35	71	31	99	17	31
35	71	31	99	17	31
35	71	31	99	17	31
35	71	31	99	17	31
35	71	31	99	17	31
35	71	31	99	17	31
35	71	31	99	17	31
35	71	31	99	17	31
36	55	17	102	17	32
36	42	19	102	17	32
36	44	19	102	17	32
36	45	19	102	17	32
36	47	19	102	17	32
36	47	19	102	17	32
36	49	19	102	17	32
36	42	20	102	17	32
36	43	20	102	17	32
36	44	20	102	17	32
36	48	20	102	17	32
36	49	20	102	17	32
36	42	21	102	17	32
36	43	21	102	17	32
36	46	21	102	17	32
36	27	22	102	17	32
36	48	22	102	17	32
36	49	23	102	17	32
36	49	23	102	17	32
36	50	23	102	17	32
36	52	24	102	17	32
36	53	25	102	17	32
36	55	25	102	17	32
36	59	25	102	17	32
36	51	26	102	17	32
36	51	26	102	17	32
36	54	26	102	17	32
36	53	27	102	17	32
36	52	28	102	17	32
36	62	28	102	17	32
36	63	28	102	17	32
36	64	28	102	17	32
36	53	29	102	17	32
36	57	29	102	17	32
36	59	29	102	17	32
36	60	29	102	17	32
36	62	29	102	17	32
36	62	29	102	17	32
36	65	29	102	17	32
36	66	29	102	17	32
36	68	29	102	17	32
36	68	29	102	17	32
36	69	29	102	17	32
36	53	30	102	17	32
36	62	30	102	17	32
36	62	30	102	17	32
36	63	30	102	17	32
36	64	30	102	17	32
36	64	30	102	17	32
36	64	30	102	17	32
36	64	30	102	17	32
36	64	30	102	17	32
36	65	30	102	17	32
36	65	30	102	17	32
36	66	30	102	17	32
36	67	30	102	17	32
36	69	30	102	17	32
36	63	31	102	17	32
36	65	31	102	17	32
36	66	31	102	17	32
36	67	31	102	17	32
36	67	31	102	17	32
36	68	31	102	17	32
36	68	31	102	17	32
36	68	31	102	17	32
36	68	31	102	17	32
36	69	31	102	17	32
36	69	31	102	17	32
36	69	31	102	17	32
36	69	31	102	17	32
36	70	31	102	17	32
36	70	31	102	17	32
36	70	31	102	17	32
36	71	31	102	17	32
36	67	32	102	17	32
36	70	32	102	17	32
36	70	32	102	17	32
36	71	32	102	17	32
36	71	32	102	17	32
36	71	32	102	17	32
36	71	32	102	17	32
36	72	32	102	17	32
36	72	32	102	17	32
36	72	32	102	17	32
36	72	32	102	17	32
36	72	32	102	17	32
36	72	32	102	17	32
36	72	32	102	17	32
36	72	32	102	17	32
36	73	32	102	17	32
36	73	32	102	17	32
36	73	32	102	17	32
36	73	32	102	17	32
36	73	32	102	17	32
36	73	32	102	17	32
36	73	32	102	17	32
36	73	32	102	17	32
36	73	32	102	17	32
36	73	32	102	17	32
36	73	32	102	17	32
37	44	21	105	21	37
37	45	21	105	21	37
37	51	21	105	21	37
37	46	22	105	21	37
37	41	23	105	21	37
37	21	24	105	21	37
37	45	24	105	21	37
37	49	25	105	21	37
37	24	26	105	21	37
37	51	26	105	21	37
37	57	26	105	21	37
37	59	26	105	21	37
37	54	27	105	21	37
37	59	27	105	21	37
37	60	27	105	21	37
37	61	27	105	21	37
37	51	28	105	21	37
37	54	28	105	21	37
37	56	28	105	21	37
37	59	28	105	21	37
37	60	28	105	21	37
37	51	29	105	21	37
37	52	29	105	21	37
37	55	29	105	21	37
37	57	29	105	21	37
37	60	29	105	21	37
37	62	29	105	21	37
37	62	29	105	21	37
37	63	29	105	21	37
37	12	30	105	21	37
37	57	30	105	21	37
37	58	30	105	21	37
37	60	30	105	21	37
37	62	30	105	21	37
37	62	30	105	21	37
37	62	30	105	21	37
37	65	30	105	21	37
37	67	30	105	21	37
37	71	30	105	21	37
37	61	31	105	21	37
37	64	31	105	21	37
37	64	31	105	21	37
37	65	31	105	21	37
37	65	31	105	21	37
37	65	31	105	21	37
37	66	31	105	21	37
37	66	31	105	21	37
37	67	31	105	21	37
37	67	31	105	21	37
37	67	31	105	21	37
37	68	31	105	21	37
37	69	31	105	21	37
37	71	31	105	21	37
37	72	31	105	21	37
37	66	32	105	21	37
37	67	32	105	21	37
37	69	32	105	21	37
37	69	32	105	21	37
37	70	32	105	21	37
37	71	32	105	21	37
37	71	32	105	21	37
37	72	32	105	21	37
37	72	32	105	21	37
37	72	32	105	21	37
37	72	32	105	21	37
37	72	32	105	21	37
37	73	32	105	21	37
37	73	32	105	21	37
37	73	32	105	21	37
37	74	32	105	21	37
37	76	32	105	21	37
37	70	33	105	21	37
37	70	33	105	21	37
37	72	33	105	21	37
37	72	33	105	21	37
37	72	33	105	21	37
37	72	33	105	21	37
37	72	33	105	21	37
37	73	33	105	21	37
37	73	33	105	21	37
37	74	33	105	21	37
37	74	33	105	21	37
37	74	33	105	21	37
37	75	33	105	21	37
37	75	33	105	21	37
37	75	33	105	21	37
37	75	33	105	21	37
37	75	33	105	21	37
37	75	33	105	21	37
37	75	33	105	21	37
37	75	33	105	21	37
37	75	33	105	21	37
37	75	33	105	21	37
37	75	33	105	21	37
37	75	33	105	21	37
37	75	33	105	21	37
37	75	33	105	21	37
37	6	34	105	21	37
37	1	36	105	21	37
37	0	37	105	21	37
38	43	21	108	21	35
38	44	21	108	21	35
38	50	21	108	21	35
38	53	21	108	21	35
38	46	22	108	21	35
38	51	22	108	21	35
38	35	23	108	21	35
38	43	23	108	21	35
38	51	23	108	21	35
38	55	23	108	21	35
38	36	24	108	21	35
38	27	25	108	21	35
38	50	25	108	21	35
38	50	26	108	21	35
38	51	27	108	21	35
38	53	27	108	21	35
38	62	27	108	21	35
38	53	28	108	21	35
38	54	28	108	21	35
38	54	28	108	21	35
38	59	28	108	21	35
38	59	28	108	21	35
38	16	29	108	21	35
38	55	29	108	21	35
38	66	29	108	21	35
38	9	30	108	21	35
38	60	30	108	21	35
38	61	30	108	21	35
38	62	30	108	21	35
38	66	30	108	21	35
38	54	31	108	21	35
38	57	31	108	21	35
38	62	31	108	21	35
38	63	31	108	21	35
38	64	31	108	21	35
38	65	31	108	21	35
38	68	31	108	21	35
38	69	31	108	21	35
38	8	32	108	21	35
38	64	32	108	21	35
38	66	32	108	21	35
38	66	32	108	21	35
38	69	32	108	21	35
38	69	32	108	21	35
38	69	32	108	21	35
38	70	32	108	21	35
38	71	32	108	21	35
38	72	32	108	21	35
38	62	33	108	21	35
38	62	33	108	21	35
38	66	33	108	21	35
38	68	33	108	21	35
38	69	33	108	21	35
38	69	33	108	21	35
38	70	33	108	21	35
38	71	33	108	21	35
38	71	33	108	21	35
38	71	33	108	21	35
38	71	33	108	21	35
38	72	33	108	21	35
38	72	33	108	21	35
38	72	33	108	21	35
38	72	33	108	21	35
38	72	33	108	21	35
38	72	33	108	21	35
38	73	33	108	21	35
38	73	33	108	21	35
38	73	33	108	21	35
38	73	33	108	21	35
38	73	33	108	21	35
38	73	33	108	21	35
38	74	33	108	21	35
38	75	33	108	21	35
38	75	33	108	21	35
38	75	33	108	21	35
38	75	33	108	21	35
38	74	34	108	21	35
38	74	34	108	21	35
38	74	34	108	21	35
38	75	34	108	21	35
38	75	34	108	21	35
38	75	34	108	21	35
38	75	34	108	21	35
38	75	34	108	21	35
38	76	34	108	21	35
38	76	34	108	21	35
38	77	34	108	21	35
38	77	34	108	21	35
38	77	34	108	21	35
38	77	34	108	21	35
38	77	34	108	21	35
38	77	34	108	21	35
38	77	34	108	21	35
38	77	34	108	21	35
38	77	34	108	21	35
38	77	34	108	21	35
38	77	34	108	21	35
38	77	34	108	21	35
38	77	34	108	21	35
38	4	35	108	21	35
39	46	21	111	21	35
39	49	21	111	21	35
39	51	21	111	21	35
39	45	22	111	21	35
39	49	22	111	21	35
39	47	23	111	21	35
39	52	23	111	21	35
39	36	24	111	21	35
39	44	24	111	21	35
39	46	24	111	21	35
39	50	24	111	21	35
39	53	25	111	21	35
39	56	25	111	21	35
39	30	26	111	21	35
39	25	27	111	21	35
39	58	27	111	21	35
39	61	27	111	21	35
39	63	27	111	21	35
39	57	28	111	21	35
39	57	28	111	21	35
39	64	28	111	21	35
39	21	29	111	21	35
39	51	29	111	21	35
39	53	29	111	21	35
39	48	30	111	21	35
39	51	30	111	21	35
39	56	30	111	21	35
39	57	31	111	21	35
39	61	31	111	21	35
39	62	31	111	21	35
39	71	31	111	21	35
39	72	31	111	21	35
39	63	32	111	21	35
39	68	32	111	21	35
39	68	32	111	21	35
39	71	32	111	21	35
39	73	32	111	21	35
39	7	33	111	21	35
39	70	33	111	21	35
39	72	33	111	21	35
39	72	33	111	21	35
39	73	33	111	21	35
39	73	33	111	21	35
39	76	33	111	21	35
39	76	33	111	21	35
39	76	33	111	21	35
39	67	34	111	21	35
39	70	34	111	21	35
39	71	34	111	21	35
39	71	34	111	21	35
39	71	34	111	21	35
39	72	34	111	21	35
39	72	34	111	21	35
39	72	34	111	21	35
39	73	34	111	21	35
39	73	34	111	21	35
39	73	34	111	21	35
39	74	34	111	21	35
39	74	34	111	21	35
39	74	34	111	21	35
39	74	34	111	21	35
39	75	34	111	21	35
39	75	34	111	21	35
39	76	34	111	21	35
39	76	34	111	21	35
39	76	34	111	21	35
39	77	34	111	21	35
39	77	34	111	21	35
39	78	34	111	21	35
39	78	34	111	21	35
39	79	34	111	21	35
39	79	34	111	21	35
39	72	35	111	21	35
39	75	35	111	21	35
39	76	35	111	21	35
39	76	35	111	21	35
39	76	35	111	21	35
39	76	35	111	21	35
39	76	35	111	21	35
39	76	35	111	21	35
39	77	35	111	21	35
39	77	35	111	21	35
39	77	35	111	21	35
39	77	35	111	21	35
39	77	35	111	21	35
39	78	35	111	21	35
39	78	35	111	21	35
39	78	35	111	21	35
39	78	35	111	21	35
39	78	35	111	21	35
39	79	35	111	21	35
39	79	35	111	21	35
39	79	35	111	21	35
39	79	35	111	21	35
39	79	35	111	21	35
39	79	35	111	21	35
39	79	35	111	21	35
39	79	35	111	21	35
39	79	35	111	21	35
39	79	35	111	21	35
40	46	22	114	22	36
40	50	22	114	22	36
40	55	22	114	22	36
40	46	23	114	22	36
40	48	23	114	22	36
40	49	23	114	22	36
40	56	23	114	22	36
40	46	24	114	22	36
40	46	24	114	22	36
40	52	24	114	22	36
40	60	24	114	22	36
40	43	25	114	22	36
40	52	25	114	22	36
40	55	25	114	22	36
40	50	26	114	22	36
40	51	26	114	22	36
40	52	26	114	22	36
40	56	26	114	22	36
40	50	27	114	22	36
40	51	28	114	22	36
40	59	28	114	22	36
40	61	29	114	22	36
40	54	30	114	22	36
40	56	30	114	22	36
40	59	30	114	22	36
40	59	30	114	22	36
40	13	31	114	22	36
40	64	31	114	22	36
40	63	32	114	22	36
40	63	32	114	22	36
40	65	32	114	22	36
40	68	32	114	22	36
40	60	33	114	22	36
40	64	33	114	22	36
40	65	33	114	22	36
40	66	33	114	22	36
40	68	33	114	22	36
40	68	33	114	22	36
40	69	33	114	22	36
40	70	33	114	22	36
40	71	33	114	22	36
40	73	33	114	22	36
40	74	33	114	22	36
40	75	33	114	22	36
40	75	33	114	22	36
40	65	34	114	22	36
40	66	34	114	22	36
40	67	34	114	22	36
40	67	34	114	22	36
40	70	34	114	22	36
40	72	34	114	22	36
40	73	34	114	22	36
40	74	34	114	22	36
40	75	34	114	22	36
40	75	34	114	22	36
40	72	35	114	22	36
40	72	35	114	22	36
40	74	35	114	22	36
40	74	35	114	22	36
40	75	35	114	22	36
40	75	35	114	22	36
40	75	35	114	22	36
40	75	35	114	22	36
40	76	35	114	22	36
40	76	35	114	22	36
40	76	35	114	22	36
40	77	35	114	22	36
40	77	35	114	22	36
40	78	35	114	22	36
40	78	35	114	22	36
40	78	35	114	22	36
40	78	35	114	22	36
40	78	35	114	22	36
40	80	35	114	22	36
40	80	35	114	22	36
40	81	35	114	22	36
40	76	36	114	22	36
40	77	36	114	22	36
40	78	36	114	22	36
40	78	36	114	22	36
40	78	36	114	22	36
40	79	36	114	22	36
40	79	36	114	22	36
40	79	36	114	22	36
40	79	36	114	22	36
40	80	36	114	22	36
40	80	36	114	22	36
40	80	36	114	22	36
40	80	36	114	22	36
40	80	36	114	22	36
40	80	36	114	22	36
40	81	36	114	22	36
40	81	36	114	22	36
40	81	36	114	22	36
40	81	36	114	22	36
40	81	36	114	22	36
40	81	36	114	22	36
40	81	36	114	22	36
40	81	36	114	22	36
40	81	36	114	22	36
41	50	22	117	22	38
41	48	23	117	22	38
41	49	23	117	22	38
41	52	23	117	22	38
41	53	24	117	22	38
41	47	25	117	22	38
41	47	25	117	22	38
41	48	25	117	22	38
41	54	25	117	22	38
41	58	25	117	22	38
41	48	26	117	22	38
41	47	27	117	22	38
41	49	27	117	22	38
41	56	27	117	22	38
41	15	30	117	22	38
41	15	31	117	22	38
41	54	31	117	22	38
41	57	31	117	22	38
41	57	31	117	22	38
41	58	31	117	22	38
41	61	31	117	22	38
41	64	31	117	22	38
41	62	32	117	22	38
41	65	32	117	22	38
41	66	32	117	22	38
41	11	33	117	22	38
41	63	33	117	22	38
41	65	33	117	22	38
41	66	33	117	22	38
41	72	33	117	22	38
41	72	33	117	22	38
41	63	34	117	22	38
41	64	34	117	22	38
41	68	34	117	22	38
41	68	34	117	22	38
41	69	34	117	22	38
41	69	34	117	22	38
41	70	34	117	22	38
41	72	34	117	22	38
41	66	35	117	22	38
41	67	35	117	22	38
41	71	35	117	22	38
41	72	35	117	22	38
41	72	35	117	22	38
41	73	35	117	22	38
41	74	35	117	22	38
41	74	35	117	22	38
41	75	35	117	22	38
41	75	35	117	22	38
41	77	35	117	22	38
41	77	35	117	22	38
41	78	35	117	22	38
41	80	35	117	22	38
41	72	36	117	22	38
41	74	36	117	22	38
41	74	36	117	22	38
41	74	36	117	22	38
41	75	36	117	22	38
41	76	36	117	22	38
41	77	36	117	22	38
41	77	36	117	22	38
41	77	36	117	22	38
41	78	36	117	22	38
41	78	36	117	22	38
41	78	36	117	22	38
41	78	36	117	22	38
41	78	36	117	22	38
41	78	36	117	22	38
41	78	36	117	22	38
41	78	36	117	22	38
41	79	36	117	22	38
41	79	36	117	22	38
41	79	36	117	22	38
41	79	36	117	22	38
41	79	36	117	22	38
41	80	36	117	22	38
41	80	36	117	22	38
41	81	36	117	22	38
41	82	36	117	22	38
41	79	37	117	22	38
41	79	37	117	22	38
41	80	37	117	22	38
41	81	37	117	22	38
41	81	37	117	22	38
41	82	37	117	22	38
41	82	37	117	22	38
41	82	37	117	22	38
41	82	37	117	22	38
41	82	37	117	22	38
41	83	37	117	22	38
41	83	37	117	22	38
41	83	37	117	22	38
41	83	37	117	22	38
41	83	37	117	22	38
41	83	37	117	22	38
41	83	37	117	22	38
41	83	37	117	22	38
41	83	37	117	22	38
41	83	37	117	22	38
41	5	38	117	22	38
42	50	23	120	23	38
42	52	23	120	23	38
42	51	24	120	23	38
42	52	24	120	23	38
42	58	24	120	23	38
42	41	25	120	23	38
42	48	25	120	23	38
42	54	25	120	23	38
42	40	26	120	23	38
42	55	27	120	23	38
42	56	27	120	23	38
42	58	27	120	23	38
42	58	27	120	23	38
42	53	28	120	23	38
42	55	28	120	23	38
42	58	28	120	23	38
42	57	29	120	23	38
42	60	29	120	23	38
42	66	29	120	23	38
42	60	30	120	23	38
42	71	30	120	23	38
42	64	31	120	23	38
42	62	32	120	23	38
42	59	33	120	23	38
42	64	33	120	23	38
42	61	34	120	23	38
42	64	34	120	23	38
42	65	34	120	23	38
42	71	34	120	23	38
42	64	35	120	23	38
42	66	35	120	23	38
42	67	35	120	23	38
42	68	35	120	23	38
42	69	35	120	23	38
42	73	35	120	23	38
42	74	35	120	23	38
42	74	35	120	23	38
42	77	35	120	23	38
42	78	35	120	23	38
42	8	36	120	23	38
42	71	36	120	23	38
42	73	36	120	23	38
42	74	36	120	23	38
42	75	36	120	23	38
42	75	36	120	23	38
42	76	36	120	23	38
42	77	36	120	23	38
42	78	36	120	23	38
42	79	36	120	23	38
42	79	36	120	23	38
42	80	36	120	23	38
42	80	36	120	23	38
42	73	37	120	23	38
42	76	37	120	23	38
42	76	37	120	23	38
42	77	37	120	23	38
42	77	37	120	23	38
42	78	37	120	23	38
42	78	37	120	23	38
42	79	37	120	23	38
42	79	37	120	23	38
42	79	37	120	23	38
42	79	37	120	23	38
42	80	37	120	23	38
42	80	37	120	23	38
42	80	37	120	23	38
42	81	37	120	23	38
42	83	37	120	23	38
42	77	38	120	23	38
42	78	38	120	23	38
42	79	38	120	23	38
42	80	38	120	23	38
42	80	38	120	23	38
42	82	38	120	23	38
42	82	38	120	23	38
42	83	38	120	23	38
42	83	38	120	23	38
42	83	38	120	23	38
42	84	38	120	23	38
42	84	38	120	23	38
42	84	38	120	23	38
42	84	38	120	23	38
42	84	38	120	23	38
42	84	38	120	23	38
42	84	38	120	23	38
42	84	38	120	23	38
42	85	38	120	23	38
42	85	38	120	23	38
42	85	38	120	23	38
42	85	38	120	23	38
42	85	38	120	23	38
42	85	38	120	23	38
42	85	38	120	23	38
42	85	38	120	23	38
42	85	38	120	23	38
42	85	38	120	23	38
42	85	38	120	23	38
42	85	38	120	23	38
